playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
allenbo01,1890,1,PHI,NL,133,456,69,103,15,11,2,57,13,0,87,54,,5,,,
allenbo01,1891,1,PHI,NL,118,438,46,97,7,4,1,51,12,0,43,44,,0,,,
allenbo01,1892,1,PHI,NL,152,563,77,128,20,14,2,64,15,0,61,60,,1,,,
allenbo01,1893,1,PHI,NL,124,471,86,126,19,12,8,90,8,0,71,40,,5,,,
allenbo01,1894,1,PHI,NL,40,149,26,38,10,3,0,19,4,0,17,11,,1,,,
allenbo01,1897,1,BSN,NL,34,119,33,38,5,0,1,24,1,0,18,0,,0,3,,
allenbo01,1900,1,CIN,NL,5,15,0,2,1,0,0,1,0,0,0,0,,1,0,,
allenbo02,1919,1,PHA,AL,9,22,3,3,1,0,0,0,0,0,3,7,,1,0,,
allenbo03,1937,1,PHI,NL,3,3,1,1,0,0,0,0,0,0,0,1,,0,0,,0
allenbo04,1961,1,CLE,AL,48,12,0,2,1,0,0,0,0,0,0,5,0,0,1,0,0
allenbo04,1962,1,CLE,AL,30,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
allenbo04,1963,1,CLE,AL,43,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
allenbo04,1966,1,CLE,AL,36,9,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0
allenbo04,1967,1,CLE,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenbr01,2009,1,ARI,NL,32,104,13,21,7,0,4,14,0,0,12,40,2,0,0,0,4
allenbr01,2010,1,ARI,NL,22,45,5,12,3,0,1,6,0,0,10,20,1,0,0,1,0
allenbr01,2011,1,ARI,NL,11,29,5,5,0,0,3,7,1,0,7,13,2,1,0,0,0
allenbr01,2011,2,OAK,AL,41,146,18,30,9,2,3,11,2,0,11,55,1,0,0,1,0
allenbr01,2012,1,OAK,AL,3,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
allenbr01,2012,2,TBA,AL,7,13,3,2,0,0,1,3,0,0,2,4,0,0,0,0,0
allench01,1999,1,MIN,AL,137,481,69,133,21,3,10,46,14,7,37,89,1,2,1,2,9
allench01,2000,1,MIN,AL,15,50,2,15,3,0,0,7,0,2,3,14,0,1,0,1,1
allench01,2001,1,MIN,AL,57,175,20,46,13,2,4,20,1,2,19,37,1,0,0,1,7
allench01,2002,1,CLE,AL,5,10,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1
allench01,2003,1,FLO,NL,12,24,2,5,1,1,0,0,0,0,0,5,0,1,0,0,1
allench01,2004,1,TEX,AL,20,58,4,14,4,1,0,6,0,1,2,13,0,0,2,1,1
allench01,2005,1,TEX,AL,21,53,5,15,1,1,0,5,0,1,2,13,0,0,1,0,2
allenco01,2012,1,CLE,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenco01,2013,1,CLE,AL,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenco01,2014,1,CLE,AL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenco01,2015,1,CLE,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenco01,2016,1,CLE,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allendi01,1963,1,PHI,NL,10,24,6,7,2,1,0,2,0,0,0,5,0,0,0,1,2
allendi01,1964,1,PHI,NL,162,632,125,201,38,13,29,91,3,4,67,138,13,0,6,3,8
allendi01,1965,1,PHI,NL,161,619,93,187,31,14,20,85,15,2,74,150,6,2,6,6,13
allendi01,1966,1,PHI,NL,141,524,112,166,25,10,40,110,10,6,68,136,13,3,0,4,9
allendi01,1967,1,PHI,NL,122,463,89,142,31,10,23,77,20,5,75,117,18,1,1,0,9
allendi01,1968,1,PHI,NL,152,521,87,137,17,9,33,90,7,7,74,161,15,1,2,7,7
allendi01,1969,1,PHI,NL,118,438,79,126,23,3,32,89,9,3,64,144,10,0,0,4,10
allendi01,1970,1,SLN,NL,122,459,88,128,17,5,34,101,5,4,71,118,16,2,0,1,9
allendi01,1971,1,LAN,NL,155,549,82,162,24,1,23,90,8,1,93,113,13,1,1,5,23
allendi01,1972,1,CHA,AL,148,506,90,156,28,5,37,113,19,8,99,126,16,1,0,3,13
allendi01,1973,1,CHA,AL,72,250,39,79,20,3,16,41,7,2,33,51,3,1,1,3,9
allendi01,1974,1,CHA,AL,128,462,84,139,23,1,32,88,7,1,57,89,9,1,0,5,16
allendi01,1975,1,PHI,NL,119,416,54,97,21,3,12,62,11,2,58,109,4,2,1,4,19
allendi01,1976,1,PHI,NL,85,298,52,80,16,1,15,49,11,4,37,63,2,0,1,3,13
allendi01,1977,1,OAK,AL,54,171,19,41,4,0,5,31,1,3,24,36,0,1,0,4,4
allendu01,2000,1,SDN,NL,9,12,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1
allendu01,2000,2,DET,AL,18,16,5,7,2,0,2,2,0,0,2,7,0,0,0,0,0
allenet01,1926,1,CIN,NL,18,13,3,4,1,0,0,0,0,0,0,3,,0,0,,
allenet01,1927,1,CIN,NL,111,359,54,106,26,4,2,20,12,0,14,23,,2,13,,
allenet01,1928,1,CIN,NL,129,485,55,148,30,7,1,62,6,0,27,29,,1,14,,
allenet01,1929,1,CIN,NL,143,538,69,157,27,11,6,64,21,0,20,21,,0,10,,
allenet01,1930,1,CIN,NL,21,46,10,10,1,0,3,7,1,0,5,2,,0,2,,
allenet01,1930,2,NY1,NL,76,238,48,73,9,2,7,31,5,0,12,23,,0,8,,
allenet01,1931,1,NY1,NL,94,298,58,98,18,2,5,43,6,0,15,15,,1,7,,
allenet01,1932,1,NY1,NL,54,103,13,18,6,2,1,7,0,0,1,12,,2,1,,
allenet01,1933,1,SLN,NL,91,261,25,63,7,3,0,36,3,0,13,22,,1,6,,4
allenet01,1934,1,PHI,NL,145,581,87,192,42,4,10,85,6,0,33,47,,3,16,,16
allenet01,1935,1,PHI,NL,156,645,90,198,46,1,8,63,5,0,43,54,,1,11,,5
allenet01,1936,1,PHI,NL,30,125,21,37,3,1,1,9,4,0,4,8,,0,3,,4
allenet01,1936,2,CHN,NL,91,373,47,110,18,6,3,39,12,0,13,30,,2,11,,9
allenet01,1937,1,SLA,AL,103,320,39,101,18,1,0,31,3,4,21,17,,1,7,,
allenet01,1938,1,SLA,AL,19,33,4,10,3,1,0,4,0,0,2,4,,0,1,,
allenfr01,1912,1,BRO,NL,20,36,4,6,3,1,1,4,0,0,3,15,,0,2,,
allenfr01,1913,1,BRO,NL,34,51,5,7,0,1,1,3,0,0,3,23,,0,2,,
allenfr01,1914,1,BRO,NL,37,47,4,6,1,2,0,5,0,0,5,23,,0,3,,
allenfr01,1914,2,PTF,FL,1,2,1,1,1,0,0,2,0,0,1,0,,0,0,,
allenfr01,1915,1,PTF,FL,41,89,3,7,3,1,0,2,0,0,8,44,,1,4,,
allenfr01,1916,1,BSN,NL,19,34,4,7,0,1,0,4,0,0,8,14,,0,3,,
allenfr01,1917,1,BSN,NL,29,29,2,5,0,0,0,5,1,0,7,7,,0,0,,
allenga01,1979,1,BOS,AL,108,241,27,49,10,2,3,22,1,1,20,42,0,1,6,3,8
allenga01,1980,1,BOS,AL,36,70,9,25,6,0,0,10,2,2,13,11,0,0,1,1,1
allenga01,1981,1,BOS,AL,47,139,23,31,8,0,5,25,0,0,23,33,0,1,0,1,6
allenga01,1982,1,BOS,AL,92,264,25,54,11,0,6,33,0,3,38,39,1,1,3,1,6
allenga01,1983,1,BOS,AL,84,230,19,53,11,0,3,30,0,1,27,43,0,2,5,5,8
allenga01,1984,1,BOS,AL,35,83,9,19,2,0,2,8,0,0,9,14,2,0,0,0,5
allenga01,1985,1,TOR,AL,14,34,2,4,1,0,0,3,0,0,0,10,0,0,0,0,1
allenha01,1872,1,MID,NA,16,66,8,18,1,0,0,7,0,0,0,1,,,,,
allenha02,1966,1,WS2,AL,9,31,2,12,0,0,1,6,0,0,3,6,0,0,1,0,0
allenha02,1967,1,WS2,AL,116,292,34,68,8,4,3,17,3,4,13,53,2,0,0,2,8
allenha02,1968,1,WS2,AL,68,128,16,28,2,2,1,9,0,0,7,16,1,1,1,0,4
allenha02,1969,1,WS2,AL,109,271,42,75,9,3,1,17,12,3,13,28,1,1,0,1,13
allenha02,1970,1,WS2,AL,22,38,3,8,2,0,0,4,0,0,5,9,1,0,0,1,0
allenha02,1970,2,ML4,AL,28,61,4,14,4,0,0,4,0,1,7,5,0,0,0,0,2
allenha02,1972,1,CHA,AL,9,21,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1
allenha02,1973,1,CHA,AL,28,39,2,4,2,0,0,0,0,1,1,9,0,0,0,0,2
allenhe01,1884,1,PHI,NL,1,3,0,2,0,0,0,0,0,0,0,0,,,,,
allenho01,1919,1,BRO,NL,4,7,0,0,0,0,0,0,0,0,0,2,,0,0,,
allenja01,1879,1,SR1,NL,11,48,7,9,2,1,0,3,0,0,1,5,,,,,
allenja01,1879,2,CL2,NL,16,60,7,7,1,1,0,4,0,0,1,9,,,,,
allenja02,1983,1,SEA,AL,86,273,23,61,10,0,4,21,6,5,33,52,0,1,6,0,8
allenje01,1996,1,PIT,NL,61,229,32,60,9,3,4,31,11,6,23,50,0,4,2,2,2
allenje01,1997,1,PIT,NL,108,369,55,94,18,2,3,43,14,7,44,79,1,7,9,6,5
allenje01,1998,1,PIT,NL,69,233,30,72,13,3,3,24,8,4,17,43,0,7,3,1,1
allenje01,1998,2,KCA,AL,30,73,15,15,5,0,0,3,7,0,9,17,0,4,5,0,0
allenje01,1998,3,NYN,NL,34,54,9,11,2,0,2,4,0,2,2,16,0,1,0,0,0
allenje01,1999,1,NYN,NL,40,73,14,16,2,0,3,9,2,1,9,23,0,1,2,1,1
allenjo01,1914,1,BLF,FL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
allenjo02,1932,1,NYA,AL,33,73,5,9,2,1,1,5,0,0,4,22,,0,3,,
allenjo02,1933,1,NYA,AL,25,72,7,13,1,1,0,3,0,0,4,16,,0,2,,
allenjo02,1934,1,NYA,AL,13,26,2,5,0,0,0,1,0,0,4,6,,0,2,,
allenjo02,1935,1,NYA,AL,23,67,12,15,1,0,1,12,0,0,3,13,,0,3,,
allenjo02,1936,1,CLE,AL,37,87,12,14,0,0,0,10,0,0,6,18,,0,8,,
allenjo02,1937,1,CLE,AL,24,67,5,6,0,0,0,6,0,0,1,15,,0,4,,
allenjo02,1938,1,CLE,AL,30,79,12,20,2,1,1,14,1,0,3,14,,0,3,,
allenjo02,1939,1,CLE,AL,34,71,10,16,2,0,0,3,0,0,3,11,,0,2,,2
allenjo02,1940,1,CLE,AL,32,48,3,10,3,0,0,3,0,0,1,9,,0,0,,1
allenjo02,1941,1,SLA,AL,20,22,6,3,0,0,1,4,0,0,1,3,,0,1,,2
allenjo02,1941,2,BRO,NL,11,20,0,1,0,0,0,0,0,0,0,5,,0,1,,0
allenjo02,1942,1,BRO,NL,27,39,3,7,0,0,0,2,0,0,1,11,,0,4,,2
allenjo02,1943,1,BRO,NL,17,7,2,3,1,0,0,1,0,0,2,0,,0,2,,0
allenjo02,1943,2,NY1,NL,15,14,1,0,0,0,0,0,0,0,0,3,,0,1,,0
allenjo02,1944,1,NY1,NL,24,24,2,2,0,0,0,0,0,0,0,9,,0,0,,1
allenki01,1980,1,SEA,AL,23,51,9,12,3,0,0,3,10,3,8,3,2,1,2,0,1
allenki01,1981,1,SEA,AL,19,3,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0
allenll01,1969,1,CAL,AL,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
allenll01,1970,1,CAL,AL,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
allenll01,1971,1,CAL,AL,54,17,2,5,0,0,1,1,0,0,0,5,0,0,0,0,1
allenll01,1972,1,CAL,AL,42,17,0,2,0,0,0,0,0,0,0,8,0,0,3,0,0
allenll01,1973,1,CAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenll01,1973,2,TEX,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenll01,1974,1,TEX,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenll01,1974,2,CHA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenll01,1975,1,CHA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenlu01,2002,1,LAN,NL,6,7,2,1,1,0,0,0,0,0,2,3,0,0,0,0,0
allenlu01,2003,1,COL,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
allenmy01,1883,1,NY1,NL,1,4,0,0,0,0,0,1,0,0,0,2,,,,,
allenmy01,1886,1,BSN,NL,1,3,0,0,0,0,0,0,0,0,0,1,,,,,
allenmy01,1887,1,CL3,AA,117,463,66,128,22,10,4,77,26,0,36,0,,5,,,
allenmy01,1888,1,KC2,AA,37,136,23,29,6,4,0,10,4,0,9,0,,1,,,
allenne01,1979,1,NYN,NL,50,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
allenne01,1980,1,NYN,NL,59,14,0,2,0,0,0,0,0,0,1,7,0,0,1,0,0
allenne01,1981,1,NYN,NL,43,5,0,1,0,1,0,0,0,0,0,4,0,0,2,0,0
allenne01,1982,1,NYN,NL,50,6,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0
allenne01,1983,1,NYN,NL,21,10,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
allenne01,1983,2,SLN,NL,25,39,2,5,2,0,0,3,0,0,0,19,0,0,6,0,0
allenne01,1984,1,SLN,NL,57,25,0,6,0,1,0,4,0,0,0,8,0,0,0,0,0
allenne01,1985,1,SLN,NL,23,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
allenne01,1985,2,NYA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenne01,1986,1,CHA,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenne01,1987,1,CHA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenne01,1987,2,NYA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenne01,1988,1,NYA,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenne01,1989,1,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenni01,1914,1,BUF,FL,32,63,3,15,1,0,0,4,4,0,3,12,,0,1,,
allenni01,1915,1,BUF,FL,84,215,14,44,7,1,0,17,4,0,18,34,,1,4,,
allenni01,1916,1,CHN,NL,5,16,1,1,0,0,0,1,0,0,0,3,,0,0,,
allenni01,1918,1,CIN,NL,37,96,6,25,2,2,0,5,0,0,4,7,,1,0,,
allenni01,1919,1,CIN,NL,15,25,7,8,0,1,0,5,0,0,2,6,,1,0,,
allenni01,1920,1,CIN,NL,43,85,10,23,3,1,0,4,0,0,6,11,,3,5,,
allenpe01,1893,1,CL4,NL,1,4,0,0,0,0,0,0,0,0,0,0,,0,,,
allenro01,1972,1,SLN,NL,7,11,2,1,0,0,1,1,0,0,3,5,0,0,0,0,1
allenro02,1983,1,SEA,AL,11,12,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
allenro02,1984,1,DET,AL,15,27,6,8,1,0,0,3,1,0,2,8,0,1,1,0,0
allenro02,1988,1,CLE,AL,5,11,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0
allensl01,1910,1,SLA,AL,14,23,3,3,1,0,0,1,0,0,1,0,,2,1,,
alleyge01,1963,1,PIT,NL,17,51,3,11,1,0,0,0,0,1,2,12,0,0,3,0,1
alleyge01,1964,1,PIT,NL,81,209,30,44,3,1,6,13,0,1,21,56,2,2,0,2,3
alleyge01,1965,1,PIT,NL,153,500,47,126,21,6,5,47,7,2,32,82,9,4,3,1,11
alleyge01,1966,1,PIT,NL,147,579,88,173,28,10,7,43,8,8,27,83,0,5,20,3,8
alleyge01,1967,1,PIT,NL,152,550,59,158,25,7,6,55,10,5,36,70,5,7,7,4,16
alleyge01,1968,1,PIT,NL,133,474,48,116,20,2,4,39,13,5,39,78,6,5,9,3,20
alleyge01,1969,1,PIT,NL,82,285,28,70,3,2,8,32,4,0,19,48,1,1,2,2,10
alleyge01,1970,1,PIT,NL,121,426,46,104,16,5,8,41,7,3,31,70,9,3,2,4,6
alleyge01,1971,1,PIT,NL,114,348,38,79,8,7,6,28,9,2,35,43,14,0,4,2,6
alleyge01,1972,1,PIT,NL,119,347,30,86,12,2,3,36,4,3,38,52,10,0,3,1,6
alleyge01,1973,1,PIT,NL,76,158,25,32,3,2,2,8,1,0,20,28,6,0,3,0,8
alliebo01,1975,1,CAL,AL,21,45,4,8,1,0,1,2,0,0,1,6,1,0,1,0,1
alliega01,1954,1,PIT,NL,121,418,38,83,8,6,3,30,1,1,56,84,,2,3,3,3
allisan01,1872,1,BR1,NA,24,93,11,15,3,0,0,9,0,0,0,3,,,,,
allisar01,1871,1,CL1,NA,29,137,28,40,4,5,0,19,3,1,2,5,,,,,
allisar01,1872,1,CL1,NA,19,87,13,23,4,0,0,8,0,0,0,2,,,,,
allisar01,1873,1,ELI,NA,23,99,12,32,2,0,0,11,0,0,0,0,,,,,
allisar01,1875,1,WS6,NA,26,112,18,24,3,1,0,3,6,0,1,2,,,,,
allisar01,1875,2,HR1,NA,40,175,26,42,4,1,1,19,1,2,0,3,,,,,
allisar01,1876,1,LS1,NL,31,130,9,27,2,1,0,10,0,0,2,6,,,,,
allisbi01,1872,1,BR1,NA,5,19,5,3,0,0,0,1,0,0,0,1,,,,,
allisbo01,1958,1,WS1,AL,11,35,1,7,1,0,0,0,0,2,2,5,0,0,0,0,1
allisbo01,1959,1,WS1,AL,150,570,83,149,18,9,30,85,13,8,60,92,1,2,5,2,22
allisbo01,1960,1,WS1,AL,144,501,79,126,30,3,15,69,11,9,92,94,4,2,5,4,14
allisbo01,1961,1,MIN,AL,159,556,83,136,21,3,29,105,2,7,103,100,1,5,5,8,17
allisbo01,1962,1,MIN,AL,149,519,102,138,24,8,29,102,8,5,84,115,0,4,3,3,9
allisbo01,1963,1,MIN,AL,148,527,99,143,25,4,35,91,6,1,90,109,2,3,1,5,7
allisbo01,1964,1,MIN,AL,149,492,90,141,27,4,32,86,10,1,92,99,4,7,0,3,7
allisbo01,1965,1,MIN,AL,135,438,71,102,14,5,23,78,10,2,73,114,4,2,1,5,5
allisbo01,1966,1,MIN,AL,70,168,34,37,6,1,8,19,6,0,30,34,2,3,0,2,2
allisbo01,1967,1,MIN,AL,153,496,73,128,21,6,24,75,6,4,74,114,2,2,3,1,5
allisbo01,1968,1,MIN,AL,145,469,63,116,16,8,22,52,9,7,52,98,5,2,1,2,16
allisbo01,1969,1,MIN,AL,81,189,18,43,8,2,8,27,2,4,29,39,5,1,1,0,8
allisbo01,1970,1,MIN,AL,47,72,15,15,5,0,1,7,1,0,14,20,0,1,0,0,2
allisda01,1991,1,OAK,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allisdo01,1871,1,WS3,NA,27,133,28,44,10,2,2,27,1,1,0,2,,,,,
allisdo01,1872,1,TRO,NA,23,115,23,35,4,2,0,20,1,1,1,3,,,,,
allisdo01,1872,2,BR1,NA,18,79,18,27,2,1,0,5,0,0,1,2,,,,,
allisdo01,1873,1,ELI,NA,19,83,11,24,5,0,0,8,0,0,0,0,,,,,
allisdo01,1873,2,NY2,NA,11,48,6,10,0,0,0,3,0,0,1,0,,,,,
allisdo01,1874,1,NY2,NA,65,318,68,90,7,5,0,28,1,0,6,5,,,,,
allisdo01,1875,1,HR1,NA,61,269,38,67,7,0,0,21,2,0,6,3,,,,,
allisdo01,1876,1,HAR,NL,44,163,19,43,4,0,0,15,0,0,3,9,,,,,
allisdo01,1877,1,HAR,NL,29,115,14,17,2,0,0,6,0,0,3,7,,,,,
allisdo01,1878,1,PRO,NL,19,76,9,22,2,0,0,7,0,0,1,8,,,,,
allisdo01,1879,1,PRO,NL,1,5,0,0,0,0,0,0,0,0,0,1,,,,,
allisdo01,1883,1,BL2,AA,1,3,2,2,0,0,0,0,0,0,0,0,,,,,
allisma01,1911,1,SLA,AL,3,10,1,2,0,0,0,1,0,0,0,0,,0,0,,
allisma01,1912,1,SLA,AL,31,52,2,7,0,0,0,0,0,0,2,0,,0,1,,
allisma01,1913,1,SLA,AL,11,14,0,0,0,0,0,0,0,0,0,9,,0,0,,
allismi01,1913,1,CHN,NL,2,6,1,2,0,0,0,0,1,0,0,1,,0,0,,
allismi01,1914,1,CHN,NL,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,,
allismi01,1916,1,CLE,AL,14,18,10,5,0,0,0,0,0,0,6,1,,0,1,,
allismi01,1917,1,CLE,AL,32,35,4,5,0,0,0,0,3,0,9,7,,0,2,,
allrebe01,1989,1,CLE,AL,13,24,0,6,3,0,0,1,0,0,2,10,0,0,0,0,0
allrebe01,1990,1,CLE,AL,4,16,2,3,1,0,1,2,0,0,2,3,0,0,0,0,0
allrebe01,1991,1,CLE,AL,48,125,17,29,3,0,3,12,2,2,25,35,2,1,3,2,1
almadme01,1933,1,BOS,AL,14,44,11,15,0,0,1,3,3,1,11,3,,0,1,,
almadme01,1934,1,BOS,AL,23,90,7,21,2,1,0,10,3,2,6,8,,0,2,,
almadme01,1935,1,BOS,AL,151,607,85,176,27,9,3,59,20,9,55,34,,1,13,,
almadme01,1936,1,BOS,AL,96,320,40,81,16,4,1,21,2,4,24,15,,0,3,,
almadme01,1937,1,BOS,AL,32,110,17,26,6,2,1,9,0,1,15,6,,0,2,,
almadme01,1937,2,WS1,AL,100,433,74,134,21,4,4,33,12,4,38,21,,0,6,,
almadme01,1938,1,WS1,AL,47,197,24,48,7,4,1,15,4,1,8,16,,1,5,,
almadme01,1938,2,SLA,AL,102,436,77,149,22,2,3,37,9,5,38,22,,3,1,,
almadme01,1939,1,SLA,AL,42,134,17,32,2,1,1,7,1,0,10,8,,0,2,,2
almadme01,1939,2,BRO,NL,39,112,11,24,4,0,0,3,2,0,9,17,,0,0,,2
almanar01,1999,1,FLO,NL,14,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
almanar01,2000,1,FLO,NL,67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
almanar01,2001,1,FLO,NL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanar01,2002,1,FLO,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanar01,2003,1,FLO,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanar01,2004,1,ATL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
almanar01,2005,1,ARI,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanca01,1997,1,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanca01,1998,1,TOR,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanca01,1999,1,SDN,NL,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
almanca01,2000,1,SDN,NL,62,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
almanca01,2001,1,NYA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanca01,2002,1,CIN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanca01,2004,1,TEX,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almanca01,2005,1,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almeira01,1911,1,CIN,NL,36,96,9,30,5,1,0,15,3,0,9,16,,2,8,,
almeira01,1912,1,CIN,NL,16,59,9,13,4,3,0,10,0,0,5,8,,0,1,,
almeira01,1913,1,CIN,NL,50,130,14,34,4,2,3,21,4,0,11,16,,1,2,,
almonab01,2013,1,SEA,AL,25,72,10,19,4,0,2,9,1,0,6,21,0,0,2,2,2
almonab01,2014,1,SEA,AL,27,106,10,21,5,1,1,8,3,1,6,40,0,1,0,0,1
almonab01,2014,2,SDN,NL,32,98,9,26,5,0,2,7,1,2,6,20,0,0,2,1,4
almonab01,2015,1,SDN,NL,31,54,6,11,3,0,0,4,1,1,5,19,0,0,3,0,1
almonab01,2015,2,CLE,AL,51,178,30,47,9,5,5,20,6,0,16,33,0,0,0,2,4
almonab01,2016,1,CLE,AL,67,182,24,48,20,1,1,22,8,0,8,42,1,1,0,3,5
almonbi01,1974,1,SDN,NL,16,38,4,12,1,0,0,3,1,0,2,9,0,0,0,0,0
almonbi01,1975,1,SDN,NL,6,10,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
almonbi01,1976,1,SDN,NL,14,57,6,14,3,0,1,6,3,1,2,9,0,0,1,0,0
almonbi01,1977,1,SDN,NL,155,613,75,160,18,11,2,43,20,9,37,114,1,0,20,0,14
almonbi01,1978,1,SDN,NL,138,405,39,102,19,2,0,21,17,5,33,74,10,0,3,1,6
almonbi01,1979,1,SDN,NL,100,198,20,45,3,0,1,8,6,5,21,48,7,0,5,2,1
almonbi01,1980,1,MON,NL,18,38,2,10,1,1,0,3,0,0,1,5,0,0,0,1,2
almonbi01,1980,2,NYN,NL,48,112,13,19,3,2,0,4,2,0,8,27,1,0,0,0,0
almonbi01,1981,1,CHA,AL,103,349,46,105,10,2,4,41,16,6,21,60,0,2,2,3,4
almonbi01,1982,1,CHA,AL,111,308,40,79,10,4,4,26,10,8,25,49,0,1,1,1,4
almonbi01,1983,1,OAK,AL,143,451,45,120,29,1,4,63,26,8,26,67,3,2,5,11,8
almonbi01,1984,1,OAK,AL,106,211,24,47,11,0,7,16,5,7,10,42,0,0,0,4,3
almonbi01,1985,1,PIT,NL,88,244,33,66,17,0,6,29,10,7,22,61,0,1,4,3,6
almonbi01,1986,1,PIT,NL,102,196,29,43,7,2,7,27,11,4,30,38,2,0,1,3,5
almonbi01,1987,1,PIT,NL,19,20,5,4,1,0,0,1,0,0,1,5,0,0,0,0,0
almonbi01,1987,2,NYN,NL,49,54,8,13,3,0,0,4,1,0,8,16,0,0,0,0,0
almonbi01,1988,1,PHI,NL,20,26,1,3,2,0,0,1,0,0,3,11,0,0,2,0,0
almoned01,2003,1,NYN,NL,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
almoner01,2001,1,NYA,AL,8,4,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0
almoner01,2003,1,NYA,AL,31,100,17,26,6,0,1,11,1,0,8,24,0,1,2,0,3
almoner01,2011,1,MIL,NL,16,29,1,3,0,0,1,3,0,0,0,4,0,0,0,0,2
almonhe01,1999,1,FLO,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almonhe01,2003,1,BOS,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almonhe01,2003,2,MON,NL,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
almonmi01,2015,1,KCA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almonzo01,2013,1,NYA,AL,34,106,9,25,4,0,1,9,3,1,6,19,0,0,0,1,2
almonzo01,2014,1,NYA,AL,13,36,2,5,0,0,1,3,1,0,0,14,0,0,0,0,1
almoral01,2016,1,CHN,NL,47,112,14,31,9,1,3,14,0,0,5,20,0,0,0,0,5
alomalu01,1950,1,CHA,AL,42,15,0,1,0,0,0,1,0,0,0,6,,0,1,,1
alomalu01,1951,1,CHA,AL,25,20,2,7,1,0,0,2,0,0,1,5,,0,1,,0
